#HEADER
#TITLES
,,Axial Displacement,Axial Load
#UNITS
,,mm,N
#DATATYPES
Huge,Double,Float,Float
#DATA
3241,15.82031,0.5029,910.6
3242,15.82520,0.5157,828.2
3243,15.83008,0.3481,-27.48
3244,15.83496,0.01099,-983.1
3245,15.83985,-0.3563,-1485
3246,15.84473,-0.5542,-1721
3247,15.84961,-0.5139,-1518
3248,15.85449,-0.2537,-1054
3249,15.85938,0.131,-254.9
3250,15.86426,0.4745,890.8
3251,15.86914,0.665,1533
3252,15.87403,0.7016,1543
3253,15.87891,0.6632,1259
3254,15.88379,0.6155,992.3
3255,15.88867,0.6137,1037
3256,15.89356,0.676,1412
3257,15.89844,0.7795,1906
3258,15.90332,0.8738,2222
3259,15.90820,0.9123,2258
3260,15.91309,0.8922,2014
3261,15.91797,0.8198,1537
3262,15.92285,0.7099,976.3
3263,15.92774,0.5853,465.6
3264,15.93262,0.4846,127.5
3265,15.93750,0.4433,28.24
3266,15.94238,0.4699,225.2
3267,15.94727,0.5734,741.9
3268,15.95215,0.7273,1446
3269,15.95703,0.8738,2114
3270,15.96192,0.959,2398
3271,15.96680,0.9801,2353
3272,15.97168,0.9728,2223
3273,15.97656,0.9728,2211
3274,15.98145,1.01,2422
3275,15.98633,1.074,2659
3276,15.99121,1.114,2747
3277,15.99610,1.072,2331
3278,16.00098,0.9261,1421
3279,16.00586,0.72,522.1
3280,16.01074,0.5642,13.74
3281,16.01563,0.5349,15.27
3282,16.02051,0.6146,458
3283,16.02539,0.7621,1148
3284,16.03028,0.8803,1652
3285,16.03516,0.9013,1660
3286,16.04004,0.8454,1271
3287,16.04492,0.7621,840.4
3288,16.04981,0.7255,718.3
3289,16.05469,0.7676,1014
3290,16.05957,0.8693,1579
3291,16.06445,0.959,2012
3292,16.06934,0.9645,1922
3293,16.07422,0.8702,1298
3294,16.07910,0.7035,497.7
3295,16.08399,0.5349,-105.3
3296,16.08887,0.4305,-400.7
3297,16.09375,0.3792,-513.7
3298,16.09863,0.3398,-610.6
3299,16.10352,0.273,-794.6
3300,16.10840,0.1612,-1013
3301,16.11328,0.03023,-1185
3302,16.11817,-0.0687,-1292
3303,16.12305,-0.1127,-1323
3304,16.12793,-0.1282,-1324
3305,16.13281,-0.1548,-1364
3306,16.13770,-0.2308,-1485
3307,16.14258,-0.3609,-1662
3308,16.14746,-0.4919,-1815
3309,16.15235,-0.5542,-1853
3310,16.15723,-0.5194,-1728
3311,16.16211,-0.3975,-1468
3312,16.16699,-0.2235,-1174
3313,16.17188,-0.06412,-943.5
3314,16.17676,0.04122,-808.3
3315,16.18164,0.1044,-725.1
3316,16.18653,0.1557,-625.2
3317,16.19141,0.2098,-487.8
3318,16.19629,0.273,-306.1
3319,16.20117,0.3316,-135.1
3320,16.20606,0.3609,-72.51
3321,16.21094,0.36,-107.6
3322,16.21582,0.3517,-157.2
3323,16.22070,0.3646,-83.96
3324,16.22559,0.4278,183.2
3325,16.23047,0.5423,595.4
3326,16.23535,0.6778,1098
3327,16.24024,0.7896,1492
3328,16.24512,0.8335,1602
3329,16.25000,0.8024,1321
3330,16.25488,0.6778,648.1
3331,16.25977,0.4571,-232
3332,16.26465,0.1841,-943.5
3333,16.26953,-0.07419,-1302
3334,16.27442,-0.2217,-1466
3335,16.27930,-0.2153,-1363
3336,16.28418,-0.05313,-1040
3337,16.28906,0.2226,-432.8
3338,16.29395,0.469,341.2
3339,16.29883,0.5587,580.1
3340,16.30371,0.4543,-35.88
3341,16.30860,0.1786,-887
3342,16.31348,-0.1108,-1350
3343,16.31836,-0.2198,-1404
3344,16.32324,-0.0687,-1088
3345,16.32813,0.3169,-88.54
3346,16.33301,0.7914,1676
3347,16.33789,1.15,3143
3348,16.34278,1.27,3471
3349,16.34766,1.175,2597
3350,16.35254,0.937,1241
3351,16.35742,0.6824,279.4
3352,16.36231,0.5184,-220.6
3353,16.36719,0.4268,-450.4
3354,16.37207,0.327,-735.8
3355,16.37695,0.1292,-1110
3356,16.38184,-0.1685,-1503
3357,16.38672,-0.4781,-1882
3358,16.39160,-0.6613,-2053
3359,16.39649,-0.6604,-1949
3360,16.40137,-0.5093,-1613
3361,16.40625,-0.2931,-1258
3362,16.41113,-0.1685,-1106
3363,16.41602,-0.207,-1240
3364,16.42090,-0.4012,-1629
3365,16.42578,-0.6641,-2040
3366,16.43067,-0.8427,-2248
3367,16.43555,-0.8748,-2210
3368,16.44043,-0.7914,-1991
3369,16.44531,-0.6448,-1708
3370,16.45020,-0.5102,-1501
3371,16.45508,-0.4378,-1407
3372,16.45996,-0.403,-1366
3373,16.46485,-0.3719,-1321
3374,16.46973,-0.3233,-1243
3375,16.47461,-0.2629,-1158
3376,16.47949,-0.2354,-1142
3377,16.48438,-0.2785,-1263
3378,16.48926,-0.3902,-1492
3379,16.49414,-0.5166,-1702
3380,16.49903,-0.5807,-1780
3381,16.50391,-0.5633,-1707
3382,16.50879,-0.5001,-1560
3383,16.51367,-0.4534,-1481
3384,16.51856,-0.5056,-1632
3385,16.52344,-0.6971,-2009
3386,16.52832,-0.9792,-2427
3387,16.53320,-1.231,-2712
3388,16.53809,-1.348,-2781
3389,16.54297,-1.322,-2627
3390,16.54785,-1.18,-2300
3391,16.55274,-0.9691,-1928
3392,16.55762,-0.7566,-1616
3393,16.56250,-0.5752,-1371
3394,16.56738,-0.414,-1166
3395,16.57227,-0.2574,-967.1
3396,16.57715,-0.1026,-778.6
3397,16.58203,0.0229,-622.9
3398,16.58692,0.07969,-548.1
3399,16.59180,0.0687,-628.2
3400,16.59668,0.006412,-805.3
3401,16.60156,-0.07786,-962.5
3402,16.60645,-0.131,-1043
3403,16.61133,-0.1337,-1023
3404,16.61621,-0.09618,-929.7
3405,16.62110,-0.0403,-815.2
3406,16.62598,0.02015,-699.2
3407,16.63086,0.07877,-564.1
3408,16.63574,0.1493,-365.6
3409,16.64063,0.2583,-26.72
3410,16.64551,0.4012,445
3411,16.65039,0.5514,957.2
3412,16.65528,0.6632,1321
3413,16.66016,0.7053,1408
3414,16.66504,0.6861,1217
3415,16.66992,0.6128,797.7
3416,16.67481,0.5001,298.5
3417,16.67969,0.3719,-169.5
3418,16.68457,0.2418,-568.7
3419,16.68945,0.1227,-849.6
3420,16.69434,0.03206,-993.8
3421,16.69922,-0.02198,-1052
3422,16.70410,-0.03755,-1051
3423,16.70899,-0.02382,-1003
3424,16.71387,0.003664,-935.1
3425,16.71875,0.02656,-883.9
3426,16.72363,0.02565,-899.2
3427,16.72852,-0.01374,-1004
3428,16.73340,-0.09893,-1166
3429,16.73828,-0.2391,-1377
3430,16.74317,-0.4397,-1654
3431,16.74805,-0.6906,-1987
3432,16.75293,-0.9554,-2324
3433,16.75781,-1.149,-2539
3434,16.76270,-1.196,-2519
3435,16.76758,-1.077,-2207
3436,16.77246,-0.8097,-1720
3437,16.77735,-0.5093,-1295
3438,16.78223,-0.3481,-1117
3439,16.78711,-0.4012,-1302
3440,16.79199,-0.6622,-1795
3441,16.79688,-0.9993,-2314
3442,16.80176,-1.19,-2533
3443,16.80664,-1.115,-2277
3444,16.81153,-0.7713,-1611
3445,16.81641,-0.2711,-929.7
3446,16.82129,0.1475,-233.6
3447,16.82617,0.3142,197.7
3448,16.83106,0.2455,-248.8
3449,16.83594,0.01191,-909.9
3450,16.84082,-0.2217,-1255
3451,16.84570,-0.2931,-1301
3452,16.85059,-0.1905,-1055
3453,16.85547,0.04763,-571
3454,16.86035,0.3151,231.3
3455,16.86524,0.5212,935.1
3456,16.87012,0.6394,1298
3457,16.87500,0.6916,1449
3458,16.87988,0.7071,1444
3459,16.88477,0.6806,1230
3460,16.88965,0.5761,658.7
3461,16.89453,0.3618,-214.5
3462,16.89942,0.0687,-964.1
3463,16.90430,-0.2244,-1368
3464,16.90918,-0.4149,-1583
3465,16.91406,-0.4671,-1604
3466,16.91895,-0.4314,-1481
3467,16.92383,-0.3545,-1325
3468,16.92871,-0.2894,-1206
3469,16.93360,-0.2565,-1169
3470,16.93848,-0.2262,-1099
3471,16.94336,-0.1191,-922.8
3472,16.94824,0.1008,-467.1
3473,16.95313,0.3792,416.8
3474,16.95801,0.6064,1206
3475,16.96289,0.6742,1324
3476,16.96778,0.5615,651.9
3477,16.97266,0.3023,-387.8
3478,16.97754,0.01466,-1037
3479,16.98242,-0.1548,-1230
3480,16.98731,-0.1759,-1207
3481,16.99219,-0.09984,-1018
3482,16.99707,0.01557,-795.4
3483,17.00195,0.1072,-583.2
3484,17.00684,0.1594,-438.9
3485,17.01172,0.218,-244.3
3486,17.01660,0.3444,217.5
3487,17.02149,0.5569,1017
3488,17.02637,0.7987,1968
3489,17.03125,0.97,2486
3490,17.03613,1.001,2334
3491,17.04102,0.8949,1590
3492,17.04590,0.6824,578.6
3493,17.05078,0.4516,-216
3494,17.05567,0.2794,-680.9
3495,17.06055,0.1676,-905.3
3496,17.06543,0.06961,-1057
3497,17.07031,-0.07053,-1254
3498,17.07520,-0.2665,-1518
3499,17.08008,-0.4708,-1769
3500,17.08496,-0.5917,-1885
3501,17.08985,-0.5862,-1796
3502,17.09473,-0.4552,-1503
3503,17.09961,-0.2372,-1133
3504,17.10449,-0.02565,-835.1
3505,17.10938,0.09618,-669.4
3506,17.11426,0.1227,-649.6
3507,17.11914,0.09893,-746.5
3508,17.12403,0.06045,-845
3509,17.12891,0.04671,-861.8
3510,17.13379,0.08152,-759.5
3511,17.13867,0.1621,-521.3
3512,17.14356,0.2693,-196.9
3513,17.14844,0.381,164.9
3514,17.15332,0.4836,500.7
3515,17.15820,0.556,729
3516,17.16309,0.5908,816.7
3517,17.16797,0.5826,708.4
3518,17.17285,0.5203,364.9
3519,17.17774,0.4076,-116.8
3520,17.18262,0.2684,-579.4
3521,17.18750,0.1401,-884.7
3522,17.19238,0.05496,-1011
3523,17.19727,0.01374,-1052
3524,17.20215,0.002748,-1051
3525,17.20703,0.01282,-1011
3526,17.21192,0.04488,-929
3527,17.21680,0.1136,-750.3
3528,17.22168,0.2226,-412.2
3529,17.22656,0.36,64.12
3530,17.23145,0.4891,507.6
3531,17.23633,0.5542,696.9
3532,17.24121,0.5395,545
3533,17.24610,0.4562,113.7
3534,17.25098,0.3334,-357.2
3535,17.25586,0.2409,-621.3
3536,17.26074,0.2226,-623.6
3537,17.26563,0.2693,-396.9
3538,17.27051,0.3591,-33.59
3539,17.27539,0.4433,282.4
3540,17.28028,0.4864,416
3541,17.28516,0.4946,419.1
3542,17.29004,0.4974,423.6
3543,17.29492,0.5313,591.6
3544,17.29981,0.6256,996.1
3545,17.30469,0.7694,1577
3546,17.30957,0.9279,2207
3547,17.31445,1.064,2693
3548,17.31934,1.155,3017
3549,17.32422,1.215,3247
3550,17.32910,1.262,3433
3551,17.33399,1.3,3585
3552,17.33887,1.32,3630
3553,17.34375,1.314,3504
3554,17.34863,1.282,3198
3555,17.35352,1.234,2820
3556,17.35840,1.18,2455
3557,17.36328,1.126,2140
3558,17.36817,1.056,1743
3559,17.37305,0.9224,1095
3560,17.37793,0.6943,202.3
3561,17.38281,0.392,-702.2
3562,17.38770,0.07053,-1246
3563,17.39258,-0.1841,-1521
3564,17.39746,-0.3078,-1636
3565,17.40235,-0.3233,-1588
3566,17.40723,-0.2849,-1484
3567,17.41211,-0.2363,-1380
3568,17.41699,-0.2207,-1362
3569,17.42188,-0.2409,-1411
3570,17.42676,-0.2647,-1459
3571,17.43164,-0.2491,-1402
3572,17.43653,-0.1658,-1217
3573,17.44141,-0.03481,-994.6
3574,17.44629,0.07511,-839.6
3575,17.45117,0.09984,-836.6
3576,17.45606,0.03939,-996.9
3577,17.46094,-0.07786,-1220
3578,17.46582,-0.174,-1369
3579,17.47070,-0.1786,-1324
3580,17.47559,-0.07419,-1092
3581,17.48047,0.1163,-729.7
3582,17.48535,0.3078,-260.3
3583,17.49024,0.4076,30.53
3584,17.49512,0.3838,-194.6
3585,17.50000,0.2143,-787.7
3586,17.50488,-0.08519,-1337
3587,17.50977,-0.4397,-1826
3588,17.51465,-0.7767,-2249
3589,17.51953,-1.019,-2487
3590,17.52442,-1.12,-2551
3591,17.52930,-1.085,-2381
3592,17.53418,-0.9086,-2005
3593,17.53906,-0.6165,-1521
3594,17.54395,-0.2775,-1058
3595,17.54883,0.03939,-638.9
3596,17.55371,0.2675,-122.1
3597,17.55860,0.3902,237.4
3598,17.56348,0.425,282.4
3599,17.56836,0.403,125.2
3600,17.57324,0.349,-132.1
3601,17.57813,0.2995,-312.2
3602,17.58301,0.3014,-256.5
3603,17.58789,0.3957,192.4
3604,17.59278,0.599,1001
3605,17.59766,0.8638,2005
3606,17.60254,1.108,2893
3607,17.60742,1.23,3310
3608,17.61231,1.193,2815
3609,17.61719,0.9874,1516
3610,17.62207,0.6549,141.2
3611,17.62695,0.3078,-821.3
3612,17.63184,0.03755,-1225
3613,17.63672,-0.1145,-1372
3614,17.64160,-0.1814,-1433
3615,17.64649,-0.2107,-1441
3616,17.65137,-0.2308,-1463
3617,17.65625,-0.2436,-1463
3618,17.66113,-0.2327,-1417
3619,17.66602,-0.1768,-1280
3620,17.67090,-0.07511,-1087
3621,17.67578,0.04213,-895.4
3622,17.68067,0.1411,-734.3
3623,17.68555,0.2061,-598.4
3624,17.69043,0.2592,-451.1
3625,17.69531,0.3343,-211.4
3626,17.70020,0.447,173.3
3627,17.70508,0.5615,554.9
3628,17.70996,0.6091,660.3
3629,17.71485,0.5542,311.4
3630,17.71973,0.4003,-341.2
3631,17.72461,0.2336,-809.1
3632,17.72949,0.1841,-856.4
3633,17.73438,0.3096,-361
3634,17.73926,0.5945,748
3635,17.74414,0.9123,2005
3636,17.74903,1.09,2675
3637,17.75391,1.056,2214
3638,17.75879,0.8317,946.5
3639,17.76367,0.5175,-214.5
3640,17.76856,0.3032,-761.8
3641,17.77344,0.2684,-741.9
3642,17.77832,0.3746,-284
3643,17.78320,0.5496,390.8
3644,17.78809,0.6632,784.7
3645,17.79297,0.6641,680.9
3646,17.79785,0.5816,245.8
3647,17.80274,0.4818,-149.6
3648,17.80762,0.4479,-219.1
3649,17.81250,0.4937,42.75
3650,17.81738,0.5844,454.9
3651,17.82227,0.643,657.2
3652,17.82715,0.6018,380.9
3653,17.83203,0.4461,-333.6
3654,17.83692,0.2134,-967.9
3655,17.84180,-0.003664,-1265
3656,17.84668,-0.1337,-1403
3657,17.85156,-0.175,-1419
3658,17.85645,-0.1695,-1374
3659,17.86133,-0.1466,-1314
3660,17.86621,-0.1246,-1260
3661,17.87110,-0.1117,-1237
3662,17.87598,-0.1072,-1227
3663,17.88086,-0.1008,-1212
3664,17.88574,-0.07877,-1161
3665,17.89063,-0.02656,-1051
3666,17.89551,0.06412,-893.1
3667,17.90039,0.1924,-619.8
3668,17.90528,0.3444,-164.9
3669,17.91016,0.5001,363.3
3670,17.91504,0.6219,765.6
3671,17.91992,0.6778,929.7
3672,17.92481,0.6742,824.4
3673,17.92969,0.6073,448.1
3674,17.93457,0.4736,-128.2
3675,17.93945,0.2849,-734.3
3676,17.94434,0.05771,-1161
3677,17.94922,-0.1859,-1488
3678,17.95410,-0.3984,-1758
3679,17.95899,-0.5194,-1866
3680,17.96387,-0.5239,-1801
3681,17.96875,-0.4177,-1550
3682,17.97363,-0.2262,-1209
3683,17.97852,-0.04488,-950.3
3684,17.98340,0.03206,-869.4
3685,17.98828,-0.003664,-989.3
3686,17.99317,-0.12,-1224
3687,17.99805,-0.229,-1401
3688,18.00293,-0.2382,-1366
3689,18.00781,-0.1237,-1107
3690,18.01270,0.08152,-742.7
3691,18.01758,0.2601,-355.7
3692,18.02246,0.3151,-242.7
3693,18.02735,0.2455,-585.5
3694,18.03223,0.08244,-986.2
3695,18.03711,-0.06412,-1205
3696,18.04199,-0.09709,-1211
3697,18.04688,-0.0174,-1014
3698,18.05176,0.1328,-710.6
3699,18.05664,0.2446,-436.6
3700,18.06153,0.2345,-557.2
3701,18.06641,0.07236,-1003
3702,18.07129,-0.2116,-1469
3703,18.07617,-0.5065,-1884
3704,18.08106,-0.7044,-2104
3705,18.08594,-0.7612,-2109
3706,18.09082,-0.7016,-1931
3707,18.09570,-0.5551,-1632
3708,18.10059,-0.3728,-1337
3709,18.10547,-0.2281,-1137
3710,18.11035,-0.163,-1069
3711,18.11524,-0.163,-1103
3712,18.12012,-0.1951,-1182
3713,18.12500,-0.2226,-1240
3714,18.12988,-0.1942,-1149
3715,18.13477,-0.08335,-941.2
3716,18.13965,0.08885,-671
3717,18.14453,0.2436,-323.6
3718,18.14942,0.3087,-163.3
3719,18.15430,0.2821,-352.7
3720,18.15918,0.1914,-677.8
3721,18.16406,0.1127,-863.3
3722,18.16895,0.1328,-750.3
3723,18.17383,0.2885,-200
3724,18.17871,0.5413,710.6
3725,18.18360,0.7877,1595
3726,18.18848,0.927,2070
3727,18.19336,0.9572,2075
3728,18.19824,0.9444,1938
3729,18.20313,0.9718,2141
3730,18.20801,1.124,2924
3731,18.21289,1.389,4252
3732,18.21778,1.652,5670
3733,18.22266,1.767,6134
3734,18.22754,1.666,4785
3735,18.23242,1.348,2418
3736,18.23731,0.9141,559.5
3737,18.24219,0.5661,-432
3738,18.24707,0.4287,-682.4
3739,18.25195,0.4772,-358
3740,18.25684,0.6494,369.4
3741,18.26172,0.8656,1253
3742,18.26660,1.041,1990
3743,18.27149,1.162,2549
3744,18.27637,1.263,3045
3745,18.28125,1.371,3644
3746,18.28613,1.492,4325
3747,18.29102,1.568,4713
3748,18.29590,1.539,4243
3749,18.30078,1.373,2863
3750,18.30567,1.093,1348
3751,18.31055,0.8134,329
3752,18.31543,0.6632,-77.09
3753,18.32031,0.6742,125.9
3754,18.32520,0.8216,864.8
3755,18.33008,1.041,1895
3756,18.33496,1.212,2705
3757,18.33985,1.261,2859
3758,18.34473,1.203,2334
3759,18.34961,1.069,1521
3760,18.35449,0.9279,882.4
3761,18.35938,0.85,614.5
3762,18.36426,0.8363,615.2
3763,18.36914,0.8528,741.9
3764,18.37403,0.8628,785.4
3765,18.37891,0.8235,544.2
3766,18.38379,0.72,105.3
3767,18.38867,0.5789,-345
3768,18.39356,0.4708,-612.9
3769,18.39844,0.4461,-592.3
3770,18.40332,0.5148,-240.4
3771,18.40821,0.6687,416.8
3772,18.41309,0.8537,1173
3773,18.41797,0.9883,1719
3774,18.42285,1.026,1798
3775,18.42774,0.9682,1367
3776,18.43262,0.828,635.1
3777,18.43750,0.6568,-26.72
3778,18.44238,0.5404,-380.1
3779,18.44727,0.5203,-362.6
3780,18.45215,0.5954,36.64
3781,18.45703,0.752,731.3
3782,18.46192,0.9306,1495
3783,18.46680,1.047,1985
3784,18.47168,1.066,1967
3785,18.47656,0.9911,1437
3786,18.48145,0.839,659.5
3787,18.48633,0.6622,-16.79
3788,18.49121,0.5313,-422.9
3789,18.49610,0.4754,-544.2
3790,18.50098,0.4745,-493.1
3791,18.50586,0.4955,-374.8
3792,18.51074,0.5102,-306.9
3793,18.51563,0.491,-425.2
3794,18.52051,0.4287,-674.8
3795,18.52539,0.338,-904.5
3796,18.53028,0.2473,-1045
3797,18.53516,0.185,-1109
3798,18.54004,0.1466,-1143
3799,18.54492,0.1163,-1173
3800,18.54981,0.07694,-1225
3801,18.55469,0.01924,-1303
3802,18.55957,-0.04855,-1383
3803,18.56446,-0.1017,-1436
3804,18.56934,-0.1273,-1446
3805,18.57422,-0.1374,-1443
3806,18.57910,-0.1621,-1485
3807,18.58399,-0.2537,-1632
3808,18.58887,-0.4406,-1885
3809,18.59375,-0.6952,-2198
3810,18.59863,-0.959,-2500
3811,18.60352,-1.147,-2680
3812,18.60840,-1.211,-2685
3813,18.61328,-1.172,-2530
3814,18.61817,-1.059,-2272
3815,18.62305,-0.9178,-2020
3816,18.62793,-0.818,-1873
3817,18.63281,-0.7877,-1851
3818,18.63770,-0.8033,-1903
3819,18.64258,-0.8317,-1969
3820,18.64746,-0.8317,-1953
3821,18.65235,-0.7658,-1794
3822,18.65723,-0.6293,-1566
3823,18.66211,-0.4552,-1324
3824,18.66699,-0.2977,-1127
3825,18.67188,-0.2015,-1027
3826,18.67676,-0.163,-1001
3827,18.68164,-0.1557,-1014
3828,18.68653,-0.1594,-1034
3829,18.69141,-0.1612,-1044
3830,18.69629,-0.1594,-1044
3831,18.70117,-0.1695,-1077
3832,18.70606,-0.2125,-1176
3833,18.71094,-0.2922,-1336
3834,18.71582,-0.3737,-1463
3835,18.72071,-0.3994,-1483
3836,18.72559,-0.3279,-1288
3837,18.73047,-0.1383,-949.6
3838,18.73535,0.1255,-508.4
3839,18.74024,0.3847,203
3840,18.74512,0.5734,806.1
3841,18.75000,0.665,1068
3842,18.75488,0.6989,1145
3843,18.75977,0.7172,1186
3844,18.76465,0.7566,1360
3845,18.76953,0.8326,1679
3846,18.77442,0.9215,2008
3847,18.77930,0.9664,2104
3848,18.78418,0.9306,1763
3849,18.78906,0.8015,1024
3850,18.79395,0.6055,206.9
3851,18.79883,0.4113,-417.5
3852,18.80371,0.2803,-738.1
3853,18.80860,0.2317,-804.5
3854,18.81348,0.2409,-725.9
3855,18.81836,0.2913,-512.2
3856,18.82324,0.3701,-211.4
3857,18.82813,0.4589,125.2
3858,18.83301,0.5459,440.4
3859,18.83789,0.6027,630.5
3860,18.84278,0.61,601.5
3861,18.84766,0.5587,301.5
3862,18.85254,0.4497,-181.7
3863,18.85742,0.3114,-641.9
3864,18.86231,0.2015,-899.9
3865,18.86719,0.1603,-941.9
3866,18.87207,0.1768,-858.7
3867,18.87696,0.2244,-690
3868,18.88184,0.272,-531.3
3869,18.88672,0.2894,-488.5
3870,18.89160,0.2858,-519.1
3871,18.89649,0.2922,-478.6
3872,18.90137,0.3682,-156.5
3873,18.90625,0.5404,506.8
3874,18.91113,0.7667,1408
3875,18.91602,0.9618,2186
3876,18.92090,1.041,2403
3877,18.92578,1.001,1996
3878,18.93067,0.8702,1232
3879,18.93555,0.7355,655.7
3880,18.94043,0.7026,612.2
3881,18.94531,0.8161,1292
3882,18.95020,1.063,2582
3883,18.95508,1.348,3923
3884,18.95996,1.539,4804
3885,18.96485,1.564,4686
3886,18.96973,1.445,3521
3887,18.97461,1.228,2122
3888,18.97949,1.03,1237
3889,18.98438,0.9471,987.7
3890,18.98926,0.97,1215
3891,18.99414,1.05,1695
3892,18.99903,1.104,1962
3893,19.00391,1.048,1498
3894,19.00879,0.8381,474
3895,19.01367,0.523,-528.2
3896,19.01856,0.2244,-1106
3897,19.02344,0.05862,-1259
3898,19.02832,0.04763,-1198
3899,19.03321,0.1411,-980.1
3900,19.03809,0.284,-629.7
3901,19.04297,0.3875,-329
3902,19.04785,0.4159,-268.7
3903,19.05274,0.403,-358
3904,19.05762,0.392,-393.9
3905,19.06250,0.4351,-184
3906,19.06738,0.5542,288.5
3907,19.07227,0.7126,867.1
3908,19.07715,0.8216,1253
3909,19.08203,0.8253,1140
3910,19.08692,0.7172,532
3911,19.09180,0.5129,-296.9
3912,19.09668,0.283,-920.6
3913,19.10156,0.09801,-1202
3914,19.10645,-0.01557,-1327
3915,19.11133,-0.07511,-1383
3916,19.11621,-0.1035,-1394
3917,19.12110,-0.109,-1380
3918,19.12598,-0.08244,-1295
3919,19.13086,0.001832,-1111
3920,19.13574,0.1575,-819
3921,19.14063,0.36,-273.3
3922,19.14551,0.5752,475.5
3923,19.15039,0.7593,1127
3924,19.15528,0.8665,1509
3925,19.16016,0.8903,1508
3926,19.16504,0.828,1082
3927,19.16992,0.6558,252.7
3928,19.17481,0.3865,-661
3929,19.17969,0.06687,-1265
3930,19.18457,-0.2226,-1614
3931,19.18946,-0.3838,-1779
3932,19.19434,-0.3838,-1678
3933,19.19922,-0.2262,-1336
3934,19.20410,0.04305,-901.5
3935,19.20899,0.3069,-358.8
3936,19.21387,0.447,51.14
3937,19.21875,0.4415,-90.07
3938,19.22363,0.3224,-592.3
3939,19.22852,0.1511,-1001
3940,19.23340,0.0458,-1135
3941,19.23828,0.05404,-1069
3942,19.24317,0.164,-806.8
3943,19.24805,0.3371,-299.2
3944,19.25293,0.4855,196.9
3945,19.25781,0.5505,371.7
3946,19.26270,0.5303,200
3947,19.26758,0.4424,-220.6
3948,19.27246,0.3114,-669.4
3949,19.27735,0.2033,-914.4
3950,19.28223,0.1685,-944.2
3951,19.28711,0.2345,-709.1
3952,19.29199,0.4149,-49.62
3953,19.29688,0.6659,897.7
3954,19.30176,0.8949,1771
3955,19.30664,0.9984,2103
3956,19.31153,0.9416,1605
3957,19.31641,0.7346,538.1
3958,19.32129,0.4607,-415.2
3959,19.32617,0.2867,-839.6
3960,19.33106,0.2775,-746.5
3961,19.33594,0.4104,-212.2
3962,19.34082,0.5835,441.2
3963,19.34571,0.6329,518.3
3964,19.35059,0.4552,-356.5
3965,19.35547,0.03572,-1327
3966,19.36035,-0.4772,-1961
3967,19.36524,-0.8628,-2403
3968,19.37012,-1.003,-2465
3969,19.37500,-0.9444,-2259
3970,19.37988,-0.7758,-1911
3971,19.38477,-0.6128,-1658
3972,19.38965,-0.5542,-1601
3973,19.39453,-0.5771,-1672
3974,19.39942,-0.6311,-1798
3975,19.40430,-0.6723,-1862
3976,19.40918,-0.6842,-1874
3977,19.41406,-0.7062,-1921
3978,19.41895,-0.8088,-2126
3979,19.42383,-1.008,-2461
3980,19.42871,-1.234,-2756
3981,19.43360,-1.362,-2855
3982,19.43848,-1.343,-2708
3983,19.44336,-1.199,-2372
3984,19.44824,-1.018,-2056
3985,19.45313,-0.9343,-1959
3986,19.45801,-0.9947,-2136
3987,19.46289,-1.165,-2484
3988,19.46778,-1.31,-2708
3989,19.47266,-1.285,-2556
3990,19.47754,-1.035,-2026
3991,19.48242,-0.6045,-1357
3992,19.48731,-0.1502,-809.9
3993,19.49219,0.1566,-338.9
3994,19.49707,0.2528,-142.7
3995,19.50196,0.1942,-460.3
3996,19.50684,0.03572,-889.3
3997,19.51172,-0.1566,-1192
3998,19.51660,-0.3279,-1439
3999,19.52149,-0.4855,-1651
4000,19.52637,-0.6448,-1869
4001,19.53125,-0.817,-2101
4002,19.53613,-0.9544,-2265
4003,19.54102,-1,-2282
4004,19.54590,-0.9389,-2096
4005,19.55078,-0.7612,-1740
4006,19.55567,-0.5084,-1340
4007,19.56055,-0.2436,-978.6
4008,19.56543,-0.006412,-676.3
4009,19.57031,0.1786,-295.4
4010,19.57520,0.3224,134.3
4011,19.58008,0.4195,415.2
4012,19.58496,0.4552,481.6
4013,19.58985,0.4186,229
4014,19.59473,0.2785,-381.7
4015,19.59961,0.04397,-970.2
4016,19.60449,-0.2308,-1366
4017,19.60938,-0.4882,-1710
4018,19.61426,-0.6815,-1944
4019,19.61914,-0.8006,-2074
4020,19.62403,-0.8519,-2112
4021,19.62891,-0.8482,-2061
4022,19.63379,-0.7832,-1895
4023,19.63867,-0.6458,-1625
4024,19.64356,-0.4598,-1324
4025,19.64844,-0.2711,-1060
4026,19.65332,-0.1539,-925.1
4027,19.65821,-0.142,-959.5
4028,19.66309,-0.2391,-1185
4029,19.66797,-0.4259,-1521
